source_id,split,text,emoji,label,intent_label,dissonance_label
train:82:6,train,"oh, did you guys see the one with the orange?",🤝,Low,Confirm,Low
train:82:7,train,"it's your girl, kelly.",🤝,Low,Introduce,Low
train:82:10,train,i don't understand this.,🥺,Low,Ask for help,Low
train:83:2,train,"a huge number of these things bounced back, and that makes me worried that it's either russian hackers...",🙄,High,Complain,High
train:83:4,train,an employee's inventing fake customers.,🤔,High,Criticize,High
train:83:5,train,"well, because you get a dollar for every rewards card that you sign up.",📖,Low,Explain,Low
train:83:6,train,you get a dollar per blue card?,🤝,Low,Confirm,Low
train:83:7,train,almost all of these customers were signed up by the same employee.,🔥,Low,Emphasize,Low
train:84:1,train,"i mean, i...can't remember every single one.",💡,Low,Explain,Low
train:84:2,train,it's just that i noticed they seem to have really unusual names.,🔥,Low,Emphasize,Low
train:84:4,train,"oh, martin! uh, yeah.",✅,Low,Agree,Low
train:84:5,train,"uh, good guy. nice family.",🌟,Low,Praise,Low
train:84:7,train,"but another one is-a-and i'm not accusing you of this, but maybe...",🔥,Low,Emphasize,Low
train:84:8,train,you made him up?,😕,Medium,Doubt,Medium
train:85:0,train,i need your help before we have another scandal.,🥺,Low,Ask for help,Low
train:85:1,train,i feel like that lady from  scandal.  is her name scandal?,✅,Low,Confirm,Low
train:85:2,train,"um, can't you just do it yourself?",🤨,Medium,Doubt,Medium
train:85:3,train,"besides, it'll be fun.",🌟,Low,Praise,Low
train:85:4,train,couple of gals clickin' and a-clackin' around the net.,😏,High,Taunt,High
train:85:5,train,"are you asking me, or telling me i have to?",✅,Low,Confirm,Low
train:86:0,train,"hey, guys. it's your girl, kelly.",📛,Low,Introduce,Low
train:86:1,train,"well, this one has a really bad wheel.",😮‍💨,High,Complain,High
train:88:1,train,"oh, look! it's a two-for-one sale!",🤝,Low,Introduce,Low
train:88:3,train,"all right, that is bad.",🙄,High,Complain,High
train:88:4,train,can you please not watch me?,🛑,Medium,Prevent,Medium
train:88:5,train,it's riveting.,🌟,Low,Praise,Low
train:88:6,train,hi! it's cloud 9 amy!,✨,Low,Greet,Low
train:89:3,train,"oh, hey, glenn!",😊,Low,Greet,Low
train:89:4,train,"it was really bugging me that martin nestle lied about his email address, so i did some digging and i found his actual email on his company website.",ℹ️,Low,Inform,Low
train:89:6,train,"there he is. martin nestle, ceo.",🤝,Low,Introduce,Low
train:89:8,train,"hey, let's see if they have a page for buying a boogie board on there, huh?",☝️,Low,Advise,Low
train:89:10,train,"click on the  about,  where it tells you the story of how the company started.",💡,Low,Advise,Low
train:91:1,train,cool. then i guess we can stop?,🧠,Low,Advise,Low
train:91:2,train,elias went on a date with two women?,✅,Low,Confirm,Low
train:91:4,train,"mm, yeah. i don't think so.",⛔,High,Oppose,High
train:91:5,train,is that like when three hideous people get together?,👌,Low,Confirm,Low
train:93:0,train,"did you know marcus has a podcast called  celebrities i would bone,  and in every episode he just lists celebrities he would bone.",✅,Low,Confirm,Low
train:93:3,train,remember anna who had to leave to take care of her sick mom?,👌,Low,Confirm,Low
train:93:4,train,"well, turns out her sick mom is also a boob surgeon!",📝,Low,Inform,Low
train:93:7,train,she's gonna have back problems. waste of money.,🙄,High,Taunt,High
train:93:8,train,i'll just sit here and eat my lunch with you.,📅,Low,Plan,Low
train:95:2,train,so fun.,🌟,Low,Praise,Low
train:95:3,train,"it's a work in progress, and--and i know it's corny.",💡,Low,Explain,Low
train:95:4,train,that's what makes it funny. right?,🤝,Low,Confirm,Low
train:95:5,train,"yeah, definitely.",👍,Low,Agree,Low
train:95:6,train,okay.,🤝,Low,Acknowledge,Low
train:95:7,train,thanks.,🙏,Low,Thank,Low
train:96:1,train,calm down. it was fine.,🫐,Low,Comfort,Low
train:96:3,train,"mateo, i want to apologize, both for the things that i said about you, and for thinking that you would ever make up a customer.",😔,Low,Apologise,Low
train:96:4,train,"well, it's just hard.",🙄,High,Complain,High
train:96:7,train,how about lunch?,📩,Low,Invite,Low
train:96:8,train,we'll go up to the beef barn and get a--a table right near the tractor?,💡,Low,Advise,Low
train:96:11,train,maybe stop by a few museums or something on the way.,☝️,Low,Advise,Low
train:99:0,train,"oh, hey, jonah, will you help me read something real quick?",🙋,Low,Ask for help,Low
train:99:1,train,"bam! 15,000 views!",💸,Medium,Flaunt,Medium
train:99:4,train,yeah. i guess you are.,✅,Low,Agree,Low
train:99:5,train,"oh, hey, speaking of the rat traps, did you get a chance to watch the video before you posted it?",✅,Low,Confirm,Low
train:101:0,train,"well, that's why i switched to birds.",💬,Low,Explain,Low
train:101:3,train,that's cool.,🌟,Low,Praise,Low
train:101:6,train,it gave us a chance to get to know each other better.,💡,Low,Explain,Low
train:101:7,train,you wanna know something funny?,🤝,Low,Confirm,Low
train:101:8,train,"uh, yeah!",✅,Low,Agree,Low
train:101:12,train,"well, i--i just gotta go grab the form to write you up.",🚪,Low,Leave,Low
train:101:13,train,"oh, but thank you so much for sharing that with me.",🙏,Low,Thank,Low
train:102:2,train,"i made them all up, but i am sorry.",😔,Low,Apologise,Low
train:102:4,train,"okay, what can i do to show you that i mean it?",❓,Low,Asking for opinions,Low
train:102:5,train,well...,✅,Low,Acknowledge,Low
train:103:0,train,"oh, you don't really have to clean out the rat traps.",🧠,Low,Advise,Low
train:103:1,train,"yeah, that's not exactly how i wanted to win.",👎,High,Oppose,High
train:103:4,train,"oh, well, i worked fast food jobs through high school, so i know my way around a rat trap.",💬,Low,Explain,Low
train:103:5,train,so many talents.,🏆,Low,Praise,Low
train:103:7,train,all right. oh.,👌,Low,Acknowledge,Low
train:104:3,train,where are we watching this year?,💭,Low,Asking for opinions,Low
train:104:4,train,"jerusha's ovulating, so we'll probably just have it on in the background on a tv on a dresser.",💡,Low,Explain,Low
train:104:6,train,i am!,💥,Low,Emphasize,Low
train:104:7,train,i'm going to barbecue.,📅,Low,Plan,Low
train:104:10,train,i know where to get the sauce--that's easy.,💎,Medium,Flaunt,Medium
train:104:11,train,you really don't have to do this.,⚠️,Medium,Prevent,Medium
train:104:12,train,"you can host a party next year, when your life isn't in shambles.",💡,Low,Advise,Low
train:104:13,train,"you guys, my life is not in shambles.",👎,High,Oppose,High
train:104:14,train,he meant your life has fallen to pieces.,💡,Low,Explain,Low
train:104:16,train,shambles implies more of a disaster-wreckage situation.,💬,Low,Explain,Low
train:104:18,train,she was born on third base.,📛,Low,Introduce,Low
train:106:0,train,"ugh, i'm overdressed.",💎,Medium,Flaunt,Medium
train:106:1,train,i think you look nice.,🏆,Low,Praise,Low
train:106:3,train,"no, no, you're part of the group.",⛔,High,Oppose,High
train:106:5,train,he only got to hang out with them because he was related to scooby.,💬,Low,Explain,Low
train:106:6,train,"whoa, somebody's overdressed.",🤡,High,Taunt,High
train:106:7,train,i've seen less sparkles at a pride parade.,🙄,High,Taunt,High
train:107:0,train,all the photos of adam are gone.,👋,Low,Introduce,Low
train:107:1,train,everyone enjoying themselves?,🧡,Low,Care,Low
train:107:2,train,ah-ah! i don't think that's what it's called.,🙅,High,Oppose,High
train:107:3,train,i'm going to go fill up my handmaid's ale.,👋,Low,Leave,Low
train:107:4,train,that's a clever name.,🌟,Low,Praise,Low
train:109:1,train,"yes, was he pumping petrol?",😜,Low,Joke,Low
train:109:2,train,where might i find the ah right next to the vit-ah-mins.,🤣,Low,Joke,Low
train:109:4,train,it was this guy that used to come in all the time.,🤝,Low,Introduce,Low
train:109:5,train,"are you making fun of us? oh, no.",🤨,Medium,Doubt,Medium
train:109:6,train,"uh, pardon me, but do you have any bags of mulch?",😂,Low,Joke,Low
train:109:7,train,he sounded exactly like that.,🤝,Low,Introduce,Low
train:109:9,train,it wasn't.,⛔,High,Oppose,High
train:109:10,train,it wasn't.,👎,High,Oppose,High
train:110:3,train,is this like a  mannequin  situation?,🙄,High,Taunt,High
train:110:4,train,"um, hey. jonah, could i get your help for a minute?",🥺,Low,Ask for help,Low
train:110:5,train,"uh, yeah, sure. um, i'll be right back.",👋,Low,Leave,Low
train:111:2,train,mm. we could present it as tartare?,🧠,Low,Advise,Low
train:111:3,train,"okay, relax. you're putting too much pressure on the food.",🥹,Low,Comfort,Low
train:111:4,train,people aren't here to eat barbecue.,🫐,Low,Comfort,Low
train:111:5,train,"yeah, yeah. okay. yeah, you're right.",✅,Low,Agree,Low
train:112:0,train,i don't get it.,😤,High,Complain,High
train:112:1,train,why do you have all these remotes that do absolutely nothing?,🙄,High,Complain,High
train:112:5,train,"hey, have you tried unplugging it and then plugging it back in?",💡,Low,Advise,Low
train:112:7,train,why don't you just call adam?,💡,Low,Advise,Low
train:112:8,train,it could be the thing that brings you back together.,💡,Low,Advise,Low
train:112:9,train,"okay, i'm going to go watch it at home.",👋,Low,Leave,Low
train:112:10,train,"no, no, no, no, no, no. please stay.",🛑,Medium,Prevent,Medium
train:112:11,train,"oh, amy, you remember jerry.",👋,Low,Introduce,Low
train:112:12,train,"uh, yeah. jerry, hi. you made it.",✨,Low,Greet,Low
train:112:13,train,"say hi, jerry.",🗓️,Low,Arrange,Low
train:112:14,train,"hi, jerry.",✨,Low,Greet,Low
train:112:15,train,good job!,🏆,Low,Praise,Low
train:112:16,train,he's doing good. that was really good.,👏,Low,Praise,Low
train:113:0,train,people are getting antsy.,📢,Low,Inform,Low
train:113:2,train,"that was good, i believed that.",🤝,Low,Agree,Low
train:113:3,train,"okay, i'm just going to microwave it.",📋,Low,Plan,Low
train:113:4,train,that's probably not going to be very appetizing.,🙅,High,Oppose,High
train:113:5,train,"it's fine, we'll just put sauce on it.",🫐,Low,Comfort,Low
train:114:2,train,it doesn't matter. i don't know designers.,🫐,Low,Comfort,Low
train:114:3,train,"oh, thank you.",🙏,Low,Thank,Low
train:114:5,train,i'm going to make you...,📋,Low,Plan,Low
train:115:0,train,the reception in this area is horrible.,🙄,High,Complain,High
train:115:3,train,you don't know your own password?,🤨,Medium,Doubt,Medium
train:115:4,train,"no, because adam made the password, and you have to have a password to get online to change the password, and i don't have the password, so i can't do that.",💡,Low,Explain,Low
train:115:5,train,"no, then you're going to miss all my snarky comments about the dresses.",😜,Low,Joke,Low
train:115:6,train,"oh, you mean when you say the person just looks like whatever fruit the color of the dress is?",🙄,High,Taunt,High
train:115:7,train,"remember, last time, when natalie portman looked like  girl, go on with your banana self?",😂,Low,Joke,Low
train:115:8,train,let's go.,👋,Low,Leave,Low
train:116:0,train,"no, no, no, dinner's almost ready.",🛑,Medium,Prevent,Medium
train:116:1,train,"oh, yeah, no, it's a great golden globes party.",👏,Low,Praise,Low
train:116:2,train,thank you. and it's going to be even better when you get the food and the golden globes on.,👍,Low,Thank,Low
train:116:3,train,"yeah, i know, but jerusha is ovulating right now.",🔥,Low,Emphasize,Low
train:116:4,train,i'm sorry.,🥺,Low,Apologise,Low
train:116:5,train,no.,⚠️,Medium,Prevent,Medium
train:116:6,train,do it here.,📅,Low,Arrange,Low
train:116:7,train,do it here.,🗓️,Low,Arrange,Low
train:116:8,train,i-i couldn't.,👎,High,Oppose,High
train:116:9,train,"please, glenn, please.",🚨,Low,Ask for help,Low
train:117:1,train,"i guess there is enough of us, we could play hassle the fishmonger, but we'd have to move the couch.",☝️,Low,Advise,Low
train:117:3,train,none of you?,😕,Medium,Doubt,Medium
train:117:5,train,"hey, guys, kelly knows a game that she can teach everybody.",ℹ️,Low,Inform,Low
train:117:7,train,"all right, so the game is called answers.",🤝,Low,Introduce,Low
train:117:8,train,"and you can only ask questions, or you can only reply with questions.",📛,Low,Introduce,Low
train:117:9,train,"and you can only make it to the next round once everybody has put in their bid or an overture-actually, we could just maybe start playing the game, and everybody will get it as we go.",📛,Low,Introduce,Low
train:117:11,train,does anyone understand this game?,🤨,Medium,Doubt,Medium
train:117:13,train,jerry gets it.,👏,Low,Praise,Low
train:117:14,train,"okay, but why am i holding hands with brett?",🤔,Medium,Doubt,Medium
train:117:16,train,this is fun. this game is fun.,👏,Low,Praise,Low
train:117:17,train,"this party is fun. fun game, fun party.",🌟,Low,Praise,Low
train:117:18,train,fun everything! everything is fun now.,👏,Low,Praise,Low
train:117:19,train,"it's still fun, because it was fun before.",🏆,Low,Praise,Low
train:117:20,train,we could still play floor shorts.,☝️,Low,Advise,Low
train:117:21,train,"okay, i came here to watch the globes, not sit around starving in some sad, divorced woman's house.",🤡,High,Taunt,High
train:117:22,train,"brett, let go of my hand!",⏰,Low,Arrange,Low
train:117:23,train,"guys, if we take off right now, we can still get spots at the chang's bar before the dads on dates get there.",💡,Low,Advise,Low
train:117:24,train,"emma's going to be here in, like, five minutes.",📝,Low,Inform,Low
train:117:25,train,she's going to fix the tv.,📢,Low,Inform,Low
train:117:26,train,"and also, the food's almost ready.",ℹ️,Low,Inform,Low
train:117:27,train,"like, p.f. chang's  get out of here  good.",😂,Low,Joke,Low
train:117:28,train,"come on, girl.",🏃,Low,Leave,Low
train:117:29,train,"garrett, wheel it back in!",⏰,Low,Arrange,Low
train:117:31,train,"stop complaining, and start enjoying yourselves right now!",📅,Low,Arrange,Low
train:117:32,train,it's a great time.,💛,Low,Comfort,Low
train:119:0,train,"hey, gang. with jerusha's help, i was able to fix the broken table in, um, the bedroom there.",📢,Low,Inform,Low
train:119:1,train,"yeah. it was a two-person job, so the two-the two of us did it.",📢,Low,Inform,Low
train:119:2,train,"we did it, together.",📢,Low,Inform,Low
train:121:0,train,are you okay in there? i'm fine!,🫒,Low,Care,Low
train:121:1,train,"guys, look, this party is a bust.",🙄,High,Complain,High
train:121:2,train,you guys were right. my--my life is--is in shambles.,😮‍💨,High,Complain,High
train:121:4,train,of course it is.,🤝,Low,Agree,Low
train:121:5,train,"hey, come on, y-you're overreacting.",🥹,Low,Comfort,Low
train:121:6,train,"okay, yeah, but, you know, it's not like somebody died or something.",🥹,Low,Comfort,Low
train:121:7,train,that's how you judge the success of a party--,🙄,High,Taunt,High
